"VS_half"
0.357590450269783
0.275209066684876
0.313377607555969
0.461193228526859
0.607601685845098
0.698725113722022
0.289491607058896
0.677324712337585
0.935928378129272
0.626808577574778
0.361175909542062
0.59444344718391
0.275084714209449
0.368924446456742
0.555371262297668
0.258797537619795
0.329780430372504
0.233518503574163
0.605599069558574
0.724260949896907
0.397156270807862
0.587101983201238
0.266502948714754
0.452961546558115
0.41262095349735
0.586587454052013
0.2777598642102
0.276512252208933
0.918846397382704
0.402312565507389
0.348435282049685
0.50640374483462
0.308846758992897
0.256564745761077
0.492953054741798
0.369245181485794
0.445475952832027
0.422777955229984
0.771032219808457
0.902621919345477
0.321907512550118
1.07086339483454
0.918184245301188
0.391794742712175
0.327526295678669
0.271302814141086
0.407514333804237
0.757504482858472
0.959643742318294
0.71449024598816
0.282944030217582
0.554136341311081
0.480678141819147
0.611575602020155
0.644981425787156
0.332961376892414
0.402700778063841
0.549306046966181
0.504390471981581
0.352250105975905
0.34714992954354
0.569842129898894
0.431885464479943
0.438807042294502
0.642208406075093
1.07823076371568
0.875358401503315
0.402269404781543
0.171222369087741
0.39425076140947
0.592530729167186
0.292446242908662
0.424910771367202
0.234745513392276
0.319521537974659
0.317293700450933
0.482699666770928
0.810662858106616
0.784601749802075
0.512618910162536
0.471043599788136
0.438133489077722
0.399371771063153
0.377634993769036
0.263509859472251
0.485578883774319
0.29405767035416
0.788739650593071
2.90742059684556
0.975623842929642
0.411377726656958
0.237556891853405
0.234007477585198
0.563719805260505
0.588975136342507
0.37620272366997
0.35975285727346
0.233272004749549
0.493286839250592
0.343403942784555
0.314789637885331
0.248306189947189
0.351781602479327
0.6023525168193
0.380577941206168
0.723789797373402
0.426048968875604
0.334156824590807
0.671256335501482
0.432582767009645
0.442542942031602
0.4810731765603
0.615356360543116
0.164895541027951
0.421263004868469
0.472245261347796
0.313514014495062
0.462175073152796
0.524617661773849
1.1053183497945
0.579129634706718
0.529068092950347
0.547858421443105
0.366387759076563
0.251224185566411
0.32959276164353
0.446716243217536
0.77141080868317
0.274297924496009
0.35022801051702
0.247091897378382
0.396508481048127
0.580615786975706
0.295219119553961
0.268610146209773
0.323135172739348
0.707077536808292
0.464311005687547
0.259530473047463
0.445028275443362
0.41155345140664
