"VS_whole"
4.34710910682351
2.70273057887623
3.65910485897759
3.61491630900597
6.24949712392419
10.1326820140551
3.26626457792049
11.8549543003057
15.1124254725756
9.81655323107326
4.17736317171644
8.59752250258463
3.01569027634179
4.07716609010674
7.41275527773659
2.20776155738924
3.1619397507993
2.70832320188094
6.62101992665
6.74132294708906
5.28799324678535
8.94272540285251
2.508922640178
5.50590959227285
4.73118200562877
6.01164823071355
3.44402973000443
2.56327248725293
17.1835962860318
4.37361563750603
4.26041739194076
5.29882567118551
3.2348985938393
2.67017995244755
5.76975040874252
4.84650394713822
6.05356868159658
4.7892400162288
11.9424568324845
15.1420316223448
3.50509517805191
21.8562075130847
18.9754929520701
4.5374779339695
4.19875068095515
2.49532654457578
4.15764210034763
14.4793551181638
20.6652584932383
10.4001942607517
2.8098009142041
4.55938746569312
5.62829031097079
7.15358157041908
11.6034566867376
3.60467867164479
4.18736527777071
5.21916040993045
5.0947296836689
4.65957165941291
3.75036011595702
5.46314927484807
5.11458682668306
4.31091178248192
8.36852103596632
16.0026708142757
14.060318750935
4.0622020359856
1.95641895732832
4.47413803331138
8.88419579545321
3.67407715816393
4.81502533270206
2.6361062057584
3.99668194121774
3.75033954126687
5.23093050660965
8.92099402004959
6.90962194766873
5.51509675422746
4.61000984807376
4.46172040132469
4.99280846340276
5.82305189184436
2.68716522572265
5.63090844729435
2.68233825263877
14.1133718432872
86.8416691596946
20.3323234815299
5.50524840389259
3.35369326858381
2.88590684982958
8.88843191496526
8.7862338963381
4.12456852212314
5.0886271743249
2.41785874485587
5.32295833336236
2.8662823233009
4.12135012236441
3.21493785537966
3.77211358876329
5.76486160944507
3.79017862364644
11.2333218994927
5.86832531396838
4.3999310483656
11.2546266849441
4.33437572501889
5.72950501196761
5.8712704423892
9.16859325755171
2.27469538770852
5.0474913436787
5.8776674876283
3.9852594017011
4.96600577779876
5.44670578359413
10.1306599165938
6.59478510727107
4.73305293578384
5.21271038484788
3.91609397170316
3.18351438478705
4.12442276083544
4.62487035214172
11.6593982124582
3.05506213865239
3.6433269577971
2.93595150422131
4.68623784353861
5.66130674689045
3.10636061283406
2.84090768875985
3.15629340683817
6.34286665511646
4.55667198497982
3.52002903220161
5.53136330528387
5.21739057956514
4.73582462521586
4.76337277784653
7.64585715029978
7.40856766766814
3.43028548121516
5.23220563127827
4.27828781703634
5.54640633001951
4.81664962155583
5.41947278509395
4.71599615264046
5.47705982839557
2.47483627100703
6.82022759624784
8.39999453924857
4.68921732599829
4.4732136895487
3.53986481472255
3.63572015210264
6.4867028410339
3.34954534468342
5.17257189520574
6.33895216114051
6.1647702247701
4.94245864603549
4.02670685216792
7.72853115773341
8.14405475335511
6.72660478855698
6.35474066999641
5.58303318842347
5.11113889495714
7.10428017779204
3.63656320353044
4.4153833550675
4.6195736818838
2.93376970868919
4.85421265991381
6.56191220578661
3.94804300045773
4.24693511069773
2.68199296161053
3.95135217939151
3.68032878666256
4.8968914839027
3.08698393723629
6.32421988673046
5.64685302213327
